"group","name","rating","n_rater","n_reviewer","summary","process","ingredient"
"soups-stews-and-chili.soup.vegetable-soup.potato-soup","Toscana Soup",4.5,550,392,"Potato and sausage soup served at a certain famous restaurant.","prep: 15 mins,cook: 1 hr,total: 1 hr 15 mins,Servings: 5,Yield: 5 servings","12 links spicy pork sausage, sliced + 1 tablespoon vegetable oil + ¾ cup diced onion + 1<U+2009>¼ teaspoons minced garlic + 2 tablespoons chicken soup base + 4 cups water + 2 potatoes, halved and sliced + 2 cups sliced kale + <U+2153> cup heavy cream"
"soups-stews-and-chili.soup.vegetable-soup.potato-soup","Potato Soup",4.5,182,148,"This recipe is in 'my head,' but easy to make. My family loves homemade soups of all types.","prep: 5 mins,cook: 20 mins,total: 25 mins,Servings: 7,Yield: 6 to 8 servings","1 tablespoon butter + 1 large onion, chopped + 6 cups mashed cooked potatoes + 2 (14.5 ounce) cans chicken broth + ½ cup milk"
"soups-stews-and-chili.soup.vegetable-soup.potato-soup","Slow Cooker Zuppa Toscana",0,0,58,"Slow cooker version of a famous restaurant soup. Easy taste of Italy brought home.","prep: 15 mins,cook: 5 hrs 38 mins,total: 5 hrs 53 mins,Servings: 8,Yield: 8 servings","1 pound bulk pork sausage + 1 large yellow onion, chopped + 2 tablespoons minced garlic + 4 large russet potatoes, chopped + ½ teaspoon salt + ¼ teaspoon ground black pepper + 1 pinch red pepper flakes + 1 (32 ounce) container chicken broth + 2 cups water, or as needed + 1 cup heavy whipping cream + 1 bunch kale, stems removed and discarded, leaves torn into bite-size pieces + ¼ cup shredded Parmesan cheese (Optional)"
"soups-stews-and-chili.soup.vegetable-soup.potato-soup","Cheesy Potato and Corn Chowder",0,0,792,"Comfort food . . . hot and tasty for those cold winter days.","prep: 20 mins,cook: 35 mins,total: 55 mins,Servings: 7,Yield: 6 - 8 servings","2 tablespoons margarine + 1 cup chopped celery + 1 cup chopped onion + 2 (14.5 ounce) cans chicken broth + 3 cups peeled and cubed potatoes + 1 (15 ounce) can whole kernel corn + 1 (4 ounce) can diced green chiles + 1 (2.5 ounce) package country style gravy mix + 2 cups milk + 1 cup shredded Mexican-style processed cheese food"
"soups-stews-and-chili.soup.vegetable-soup.potato-soup","Knoephla Soup",0,0,17,"This is not a soup for those watching calories! A German potato soup with small dough balls that I grew up with. It is rich, creamy, and will stick to your ribs. The women in the family have been making this soup for generations, and I've added my own twist to the base recipe.","prep: 15 mins,cook: 55 mins,total: 1 hr 10 mins,Servings: 10,Yield: 10 servings","½ cup butter, cut into cubes + 3 baking potatoes, peeled and cut into cubes + 1 small onion, diced + 1<U+2009>½ teaspoons ground black pepper + 3 cups whole milk + 6 cups water + 2 tablespoons chicken bouillon + 1<U+2009>½ cups all-purpose flour + 7 tablespoons whole milk, or more as needed + 1 egg, beaten + 2 teaspoons dill weed + 2 teaspoons parsley + 1 teaspoon ground black pepper + ½ teaspoon salt"
"soups-stews-and-chili.soup.vegetable-soup.potato-soup","Creamy Potato, Carrot, and Leek Soup",4.5,20,18,"Ever since a trip to Ireland in 2001 I have wanted to recreate a leek soup I enjoyed in a small village restaurant. This is what I came up with and even my husband thinks I nailed it. My kids will eat this because it is smooth and they are not turned off by any particular ingredient.","prep: 20 mins,cook: 45 mins,total: 1 hr 5 mins,Servings: 8,Yield: 8 servings","2 tablespoons butter + 4 leeks, chopped + 4 celery stalks, chopped + 4 cups chicken broth + 4 cups vegetable broth + 6 large potatoes, diced + 5 carrots, chopped + 2 teaspoons salt + 1 bay leaf + 1 cup heavy whipping cream"
"soups-stews-and-chili.soup.vegetable-soup.potato-soup","Cauliflower Potato Soup",0,0,88,"A yummy cauliflower and potato soup that tastes just like potato soup. Serve topped with shredded cheese.","prep: 15 mins,cook: 3 hrs 10 mins,total: 3 hrs 25 mins,Servings: 4,Yield: 4 servings","1 head cauliflower, stemmed and chopped + 2 large red potatoes, cut into 1-inch pieces + 5 baby carrots, cut into 1/2-inch slices, or more to taste + 2 teaspoons dried onion flakes, or to taste + water, or as needed + 1 cube chicken bouillon + 1 (10.75 ounce) can condensed cream of chicken soup + ½ cup milk + ½ (8 ounce) package cream cheese + 1 tablespoon bacon bits, or more to taste + ¼ cup chopped fresh parsley, or more to taste + ½ cup shredded Cheddar cheese"
"soups-stews-and-chili.soup.vegetable-soup.potato-soup","Potato Soup with Hash Browns",4,1,1,"Baked potato soup made with hash browns, great for cold weather! I serve it in a bread bowl if I have the frozen bread dough handy and raised. Bread bowl made from Rhodes® frozen bread dough.","prep: 10 mins,cook: 3 hrs 5 mins,total: 3 hrs 15 mins,Servings: 6,Yield: 6 servings","1 (28 ounce) package frozen hash brown potatoes, thawed + 42 ounces chicken broth + 1 (10.5 ounce) can condensed cream of chicken soup + 1 large potato, peeled and diced + ½ cup chopped onion + ½ teaspoon ground black pepper + 1 (8 ounce) package cream cheese, softened + <U+2153> cup shredded Cheddar cheese, or to taste + 2 tablespoons bacon bits, or to taste + 2 tablespoons sliced green onions, or to taste"
"soups-stews-and-chili.soup.vegetable-soup.potato-soup","Chicken Potato Soup",4.5,8,8,"Just like chicken noodle soup, but with potatoes instead of noodles!","prep: 20 mins,cook: 30 mins,total: 50 mins,Servings: 4,Yield: 4 cups","2 skinless, boneless chicken breasts, diced + 1 pinch seasoned salt, or to taste + ground black pepper to taste + 2 tablespoons vegetable oil + ½ onion, chopped + ½ teaspoon minced garlic + 4 cups chicken broth + 2 cups water + 2 stalks celery, chopped + 2 carrots, chopped + 2 large russet potatoes, quartered and thinly sliced + 1 pinch cayenne pepper, or to taste (Optional)"
"soups-stews-and-chili.soup.vegetable-soup.potato-soup","Celery Potato Soup",0,0,2,"This soup is a delicious combination of potatoes, celery, garlic, and onion. Top with Parmesan cheese, fresh basil, and parsley flakes.","prep: 25 mins,cook: 30 mins,total: 55 mins,Servings: 4,Yield: 4 servings","1 tablespoon olive oil + 1 red onion, chopped + 4 cloves garlic, minced, or more to taste + 2 large russet potatoes, cut into 1-inch pieces + 1 bunch celery with leaves, diced + 4 cups water + 1 cube chicken bouillon (such as Knorr®) + ½ tablespoon garlic salt, or more to taste + ground black pepper to taste"
"soups-stews-and-chili.soup.vegetable-soup.potato-soup","Ian's Potato-Vegetable Soup",0,0,102,"One day I heard my mom talking about soup and my mouth started to water. Next thing I knew, I was just putting a whole mess of stuff in a pot and cooking it, not expecting it to turn out. When it was finished I was amazed, what a great soup!","Servings: 5,Yield: 4 to 6 servings","2<U+2009>½ cups water + 2 potatoes, peeled and cubed + 1 tablespoon salt, or to taste + 1 carrot, chopped + 1 stalk celery, chopped + ¼ onion, chopped + 1 cube beef bouillon + 1 tablespoon olive oil + ½ cup frozen mixed vegetables + 1 (10.75 ounce) can condensed cream of celery soup + ¼ tablespoon dried parsley + ½ teaspoon onion powder + ground black pepper to taste"
"soups-stews-and-chili.soup.vegetable-soup.potato-soup","Potato and Cheddar Soup",0,0,144,"This is a smooth creamy soup. Great for those cold winter days.","Servings: 10,Yield: 10 servings","2 cups water + 2 cups peeled and cubed red potatoes + 3 tablespoons melted butter + 1 small onion, chopped + 3 tablespoons all-purpose flour + salt and pepper to taste + 3 cups milk + ½ teaspoon white sugar + 1 cup shredded Cheddar cheese + 1 cup diced ham"
"soups-stews-and-chili.soup.vegetable-soup.potato-soup","Creamy Asparagus Potato Soup",4.5,2,2,"This creamy asparagus potato soup is perfect for a cold day. Quick, very easy, and delicious!","prep: 5 mins,cook: 20 mins,total: 25 mins,Servings: 6,Yield: 6 servings","3 medium russet potatoes, peeled and chopped + 1<U+2009>¾ cups chicken broth + <U+2153> cup chopped onion + 1 teaspoon kosher salt + <U+215B> teaspoon ground nutmeg + 1 (12 ounce) package frozen cut asparagus + 1<U+2009>½ cups heavy cream + 4 ounces whipped cream cheese"
"soups-stews-and-chili.soup.vegetable-soup.potato-soup","Cheesy Potato Soup II",4.5,245,193,"A simple, cheesy potato soup. This soup takes less than an hour to make. You can break up the potatoes with a fork if you want a thicker soup.","prep: 20 mins,cook: 30 mins,total: 50 mins,Servings: 9,Yield: 8 to 10 servings","6 tablespoons unsalted butter + 1<U+2009>½ cups chopped onions + 1<U+2009>½ cups chopped celery + 4 cups water + 8 potatoes, peeled and cubed + 15 slices American cheese - broken into pieces + 4 tablespoons all-purpose flour + 2<U+2009><U+2153> cups milk + 2 tablespoons chopped fresh parsley"
"soups-stews-and-chili.soup.vegetable-soup.potato-soup","Instant Pot® Loaded Baked Potato Soup",4.5,19,18,"This potato soup cooks in an Instant Pot® and is customizable with assorted toppings. I prefer to get my saltiness from the bacon, so I don't add extra salt. I also like a thicker chowder-like consistency; if you like yours thinner, add more liquid.","prep: 10 mins,cook: 30 mins,additional: 20 mins,total: 1 hr,Servings: 6,Yield: 6 servings","1 yellow onion, diced + 4 thick slices cherrywood-smoked bacon, cut into 1-inch pieces + 1 tablespoon butter + 2<U+2009>½ pounds Yukon Gold potatoes, peeled and chopped + 1 cup water + 1<U+2009>½ teaspoons garlic base (such as Better Than Bouillon® Roasted Garlic Base) + 1<U+2009>½ cups half-and-half + ½ cup shredded Cheddar cheese + ¼ cup sliced green onions + ground black pepper to taste"
"soups-stews-and-chili.soup.vegetable-soup.potato-soup","Real Potato Leek Soup",0,0,101,"This soup can be made even better with the addition of crumbled bacon.","prep: 30 mins,cook: 45 mins,additional: 15 mins,total: 1 hr 30 mins,Servings: 8,Yield: 8 servings","18 small red new potatoes + 6 cups chicken broth + 3 leeks, chopped + 3 tablespoons butter + 2 cups milk + salt and pepper to taste"
"soups-stews-and-chili.soup.vegetable-soup.potato-soup","Slow Cooker Loaded Potato Soup",4.5,16,15,"Thick, creamy potato soup with cheese, bacon, and sour cream. All the fixings. The way momma always made it but slow cooker style!","prep: 30 mins,cook: 6 hrs,total: 6 hrs 30 mins,Servings: 8,Yield: 8 servings","4 pounds russet potatoes, peeled and chopped + 1 (32 ounce) carton low-sodium chicken stock + 1 yellow onion, diced + 1<U+2009>½ teaspoons salt + 1<U+2009>½ teaspoons ground black pepper + 1 (16 ounce) package thick cut bacon, cut into 1/2-inch pieces + 1 cup shredded Cheddar cheese, divided + 2 teaspoons garlic powder + 2 cups heavy cream + 4 tablespoons butter + ¼ cup all-purpose flour + ¼ cup sour cream + 2 tablespoons chopped scallions, or to taste"
"soups-stews-and-chili.soup.vegetable-soup.potato-soup","Cheesiest Potato Soup",0,0,393,"Cream and sharp Cheddar are added to pureed potatoes and the soup is seasoned with dill and cayenne for a creamy, thick meal.","prep: 15 mins,cook: 30 mins,total: 45 mins,Servings: 6,Yield: 6 servings","2 tablespoons butter + 1 cup diced onion + 2<U+2009>½ cups peeled and diced potatoes + 3 cups chicken broth + 1 cup heavy cream + 1<U+2009>¾ cups shredded sharp Cheddar cheese + ¼ teaspoon dried dill weed + ¼ teaspoon ground black pepper + ¼ teaspoon salt + <U+215B> teaspoon ground cayenne pepper"
"soups-stews-and-chili.soup.vegetable-soup.potato-soup","Creamy Potato and Leek Soup",4.5,58,48,"Not only do my somewhat picky kids love to eat this soup, they love to help me make it too...delicious and simple!","prep: 15 mins,cook: 45 mins,total: 1 hr,Servings: 8,Yield: 8 servings","¼ cup butter + 3 leeks (white and pale green parts only), sliced + 1 tablespoon chopped garlic + salt and ground black pepper to taste + 1 quart chicken broth + 1 tablespoon cornstarch + 5<U+2009>½ cups peeled and diced potatoes, or more to taste + 1 tablespoon onion powder + 2 teaspoons garlic powder + 2 cups half-and-half"
"soups-stews-and-chili.soup.vegetable-soup.potato-soup","Potato, Leek, and Spinach Soup",0,0,7,"I received a CSA share and made this spinach and leek soup with the beautiful ingredients. It was delicious! Serve hot with some warm crusty bread.","prep: 20 mins,cook: 25 mins,total: 45 mins,Servings: 6","2 large leeks, thinly sliced (white and pale green parts only) + 10 ounces bacon, cut into small pieces + 2 large cloves garlic, sliced + 1 pound yellow potatoes, cut into bite-size cubes + 2 bay leaves + 1 (32 fluid ounce) container chicken stock + 4 cups loosely packed fresh spinach, chopped + 1 (14.5 ounce) can chicken broth, or to taste + ¾ cup half-and-half, or to taste + salt and ground black pepper to taste"
"soups-stews-and-chili.soup.vegetable-soup.potato-soup","Kartoffelsuppe nach Bayrischer Art (Bavarian Potato Soup)",0,0,5,"Kartoffelsuppe is a classic Bavarian-style potato soup that's packed with sausage and vegetables. It is more of a main dish than an appetizer. In Germany, the sausage of choice would be Regensburg sausage, a short and stubby parboiled pork sausage. It can be substituted with other boiling sausages made of pork.","prep: 45 mins,cook: 1 hr 3 mins,total: 1 hr 48 mins,Servings: 6","2 links pork sausage + 3 tablespoons vegetable oil, or to taste + 4 pounds potatoes, peeled and cubed + 4 carrots, cubed + 2 onions, finely chopped + 1 leek, trimmed and cubed + 3 scallions, chopped + 3 cloves garlic, chopped + 1 cube vegetable bouillon + 6 cups hot water + 1 teaspoon salt, or to taste + 1 teaspoon freshly ground black pepper, or to taste + 1 pinch dried marjoram, or to taste + 1 pinch sweet paprika, or to taste + 1 pinch ground nutmeg, or to taste + 1 bunch fresh parsley, chopped + 1 bunch fresh chives, chopped + ¼ cup sour cream (Optional)"
"soups-stews-and-chili.soup.vegetable-soup.potato-soup","Cream of Onion and Potato Soup",0,0,32,"This is a creamy, rich soup that is pureed to be really thick. It will keep you warm on those cold days. Try it with some fresh Italian or French bread, or garnish with croutons.","prep: 10 mins,cook: 55 mins,total: 1 hr 5 mins,Servings: 24,Yield: 24 servings","12 potatoes, peeled and cubed + 12 onions, chopped + 6 tablespoons all-purpose flour + 6 tablespoons butter + 9 cups milk + 3 tablespoons chopped fresh parsley + salt and pepper to taste"
"soups-stews-and-chili.soup.vegetable-soup.potato-soup","Cheesy Potato Leek Soup",4.5,20,17,"This cheesy potato leek soup recipe has a lot of cheese in it and can be served chunky or smooth. It is a family favorite!","prep: 20 mins,cook: 45 mins,total: 1 hr 5 mins,Servings: 8","2 tablespoons butter + 1 tablespoon olive oil + 2 leeks, minced + 1 sweet onion, chopped + 12 cloves garlic, minced + 4 large fresh bay leaves + 1 teaspoon ground coriander + 5 russet potatoes, cut into bite-size pieces + 1 cube chicken bouillon + 1 quart chicken stock, or as needed + ½ pound shredded Colby-Monterey Jack cheese + 1 cup heavy whipping cream + salt and ground black pepper to taste + ¼ cup chopped fresh chives, or more to taste"
"soups-stews-and-chili.soup.vegetable-soup.potato-soup","Basic Potato Soup",4.5,7,7,"My mother gave me this recipe for potato soup and it is extremely easy and tastes great. Substitute butter for the oil if desired. Regular bacon can be substituted for turkey bacon if desired.","prep: 20 mins,cook: 35 mins,total: 55 mins,Servings: 8,Yield: 8 servings","6 large red potatoes, cut into cubes, or more to taste + 1 tablespoon vegetable oil + 1 white onion, chopped + 8 slices turkey bacon, chopped + ¼ cup hot water + 2 cubes chicken bouillon, or more to taste + 20 fluid ounces evaporated milk + 1<U+2009>½ tablespoons garlic salt + ½ cup butter"
"soups-stews-and-chili.soup.vegetable-soup.potato-soup","Skinny Cream of Mushroom Soup",4,25,23,"Very light cream of mushroom soup, no cream added but still tastes creamy.","prep: 10 mins,cook: 35 mins,total: 45 mins,Servings: 2,Yield: 2 servings","2 slices bacon, chopped + 1 cup peeled and cubed potatoes + <U+2153> cup chopped onion + 1 cup chopped assorted mushrooms + 1 teaspoon garlic powder + ½ teaspoon onion powder + 1<U+2009>½ cups water + ½ cup milk + 1 sprig fresh thyme + 1<U+2009>½ tablespoons all-purpose flour + salt and coarsely ground black pepper to taste"
